time (s)	charge (C)	time (s)	current (A)
3.894e+005	-2.677e+000	3.894e+005	1.684e-006
3.894e+005	-2.677e+000	3.894e+005	1.284e-006
3.894e+005	-2.677e+000	3.894e+005	2.164e-007
3.894e+005	-2.677e+000	3.894e+005	3.484e-006
3.894e+005	-2.677e+000	3.894e+005	6.164e-007
3.894e+005	-2.677e+000	3.894e+005	2.684e-006
3.894e+005	-2.677e+000	3.894e+005	8.358e-008
3.894e+005	-2.677e+000	3.894e+005	1.584e-006
3.894e+005	-2.677e+000	3.894e+005	2.084e-006
3.894e+005	-2.677e+000	3.894e+005	8.358e-008
3.894e+005	-2.677e+000	3.894e+005	2.784e-006
3.894e+005	-2.677e+000	3.894e+005	1.284e-006
3.894e+005	-2.677e+000	3.894e+005	1.084e-006
3.894e+005	-2.677e+000	3.894e+005	1.584e-006
3.894e+005	-2.677e+000	3.894e+005	1.836e-007
3.895e+005	-2.677e+000	3.895e+005	2.084e-006
3.895e+005	-2.677e+000	3.895e+005	3.836e-007
3.895e+005	-2.677e+000	3.895e+005	2.284e-006
3.895e+005	-2.677e+000	3.895e+005	1.084e-006
3.895e+005	-2.677e+000	3.895e+005	5.836e-007
3.895e+005	-2.677e+000	3.895e+005	2.484e-006
3.895e+005	-2.677e+000	3.895e+005	1.164e-007
3.895e+005	-2.677e+000	3.895e+005	2.884e-006
3.895e+005	-2.677e+000	3.895e+005	3.164e-007
3.895e+005	-2.677e+000	3.895e+005	2.584e-006
3.895e+005	-2.677e+000	3.895e+005	1.584e-006
3.895e+005	-2.677e+000	3.895e+005	4.836e-007
3.895e+005	-2.677e+000	3.895e+005	1.584e-006
3.895e+005	-2.677e+000	3.895e+005	1.984e-006
3.895e+005	-2.677e+000	3.895e+005	3.836e-007
3.895e+005	-2.677e+000	3.895e+005	3.184e-006
3.895e+005	-2.677e+000	3.895e+005	3.164e-007
3.895e+005	-2.677e+000	3.895e+005	2.484e-006
3.895e+005	-2.677e+000	3.895e+005	1.184e-006
3.895e+005	-2.677e+000	3.895e+005	1.184e-006
3.896e+005	-2.677e+000	3.896e+005	1.884e-006
3.896e+005	-2.677e+000	3.896e+005	2.836e-007
3.896e+005	-2.677e+000	3.896e+005	2.684e-006
3.896e+005	-2.677e+000	3.896e+005	2.164e-007
3.896e+005	-2.677e+000	3.896e+005	2.684e-006
3.896e+005	-2.677e+000	3.896e+005	1.284e-006
3.896e+005	-2.677e+000	3.896e+005	2.836e-007
3.896e+005	-2.677e+000	3.896e+005	2.084e-006
3.896e+005	-2.677e+000	3.896e+005	9.836e-007
3.896e+005	-2.677e+000	3.896e+005	1.184e-006
3.896e+005	-2.677e+000	3.896e+005	2.384e-006
3.896e+005	-2.677e+000	3.896e+005	4.836e-007
3.896e+005	-2.677e+000	3.896e+005	1.984e-006
3.896e+005	-2.677e+000	3.896e+005	2.484e-006
3.896e+005	-2.677e+000	3.896e+005	2.164e-007
3.896e+005	-2.677e+000	3.896e+005	2.884e-006
3.896e+005	-2.677e+000	3.896e+005	8.358e-008
3.896e+005	-2.677e+000	3.896e+005	1.684e-006
3.896e+005	-2.677e+000	3.896e+005	1.984e-006
3.896e+005	-2.677e+000	3.896e+005	2.836e-007
3.897e+005	-2.677e+000	3.897e+005	2.084e-006
3.897e+005	-2.677e+000	3.897e+005	5.836e-007
3.897e+005	-2.677e+000	3.897e+005	9.836e-007
3.897e+005	-2.677e+000	3.897e+005	2.484e-006
3.897e+005	-2.677e+000	3.897e+005	3.836e-007
3.897e+005	-2.677e+000	3.897e+005	2.384e-006
3.897e+005	-2.677e+000	3.897e+005	5.836e-007
3.897e+005	-2.677e+000	3.897e+005	1.084e-006
3.897e+005	-2.677e+000	3.897e+005	2.484e-006
3.897e+005	-2.677e+000	3.897e+005	4.836e-007
3.897e+005	-2.677e+000	3.897e+005	2.284e-006
3.897e+005	-2.677e+000	3.897e+005	1.642e-008
3.897e+005	-2.677e+000	3.897e+005	8.836e-007
3.897e+005	-2.677e+000	3.897e+005	2.684e-006
3.897e+005	-2.677e+000	3.897e+005	2.836e-007
3.897e+005	-2.677e+000	3.897e+005	2.484e-006
3.897e+005	-2.677e+000	3.897e+005	4.836e-007
3.897e+005	-2.677e+000	3.897e+005	1.384e-006
3.897e+005	-2.677e+000	3.897e+005	2.484e-006
3.897e+005	-2.677e+000	3.897e+005	1.164e-007
3.898e+005	-2.677e+000	3.898e+005	3.584e-006
3.898e+005	-2.677e+000	3.898e+005	6.164e-007
3.898e+005	-2.677e+000	3.898e+005	2.684e-006
3.898e+005	-2.677e+000	3.898e+005	6.836e-007
3.898e+005	-2.677e+000	3.898e+005	1.584e-006
3.898e+005	-2.677e+000	3.898e+005	2.084e-006
3.898e+005	-2.677e+000	3.898e+005	1.164e-007
3.898e+005	-2.677e+000	3.898e+005	2.184e-006
3.898e+005	-2.677e+000	3.898e+005	1.384e-006
3.898e+005	-2.677e+000	3.898e+005	6.836e-007
3.898e+005	-2.677e+000	3.898e+005	3.384e-006
3.898e+005	-2.677e+000	3.898e+005	5.164e-007
3.898e+005	-2.677e+000	3.898e+005	2.784e-006
3.898e+005	-2.677e+000	3.898e+005	8.836e-007
3.898e+005	-2.677e+000	3.898e+005	8.836e-007
3.898e+005	-2.677e+000	3.898e+005	2.784e-006
3.898e+005	-2.677e+000	3.898e+005	5.164e-007
3.898e+005	-2.677e+000	3.898e+005	2.484e-006
3.898e+005	-2.677e+000	3.898e+005	8.358e-008
3.898e+005	-2.677e+000	3.898e+005	1.484e-006
3.899e+005	-2.677e+000	3.899e+005	2.684e-006
3.899e+005	-2.677e+000	3.899e+005	8.358e-008
3.899e+005	-2.677e+000	3.899e+005	1.984e-006
3.899e+005	-2.677e+000	3.899e+005	1.084e-006
3.899e+005	-2.677e+000	3.899e+005	2.836e-007
3.899e+005	-2.677e+000	3.899e+005	2.984e-006
3.899e+005	-2.677e+000	3.899e+005	5.164e-007
3.899e+005	-2.677e+000	3.899e+005	3.284e-006
3.899e+005	-2.677e+000	3.899e+005	2.164e-007
3.899e+005	-2.677e+000	3.899e+005	9.836e-007
3.899e+005	-2.677e+000	3.899e+005	2.184e-006
3.899e+005	-2.677e+000	3.899e+005	8.358e-008
3.899e+005	-2.677e+000	3.899e+005	2.484e-006
3.899e+005	-2.677e+000	3.899e+005	1.584e-006
3.899e+005	-2.677e+000	3.899e+005	4.836e-007
3.899e+005	-2.676e+000	3.899e+005	3.084e-006
3.899e+005	-2.676e+000	3.899e+005	8.164e-007
3.899e+005	-2.676e+000	3.899e+005	3.284e-006
3.899e+005	-2.676e+000	3.899e+005	1.164e-007
3.899e+005	-2.676e+000	3.899e+005	1.384e-006
3.900e+005	-2.676e+000	3.900e+005	2.084e-006
3.900e+005	-2.676e+000	3.900e+005	3.836e-007
3.900e+005	-2.676e+000	3.900e+005	2.684e-006
3.900e+005	-2.676e+000	3.900e+005	1.084e-006
3.900e+005	-2.676e+000	3.900e+005	3.836e-007
3.900e+005	-2.676e+000	3.900e+005	2.684e-006
3.900e+005	-2.676e+000	3.900e+005	8.358e-008
3.900e+005	-2.676e+000	3.900e+005	3.084e-006
3.900e+005	-2.676e+000	3.900e+005	5.836e-007
3.900e+005	-2.676e+000	3.900e+005	8.836e-007
3.900e+005	-2.676e+000	3.900e+005	2.284e-006
3.900e+005	-2.676e+000	3.900e+005	5.836e-007
3.900e+005	-2.676e+000	3.900e+005	2.484e-006
3.900e+005	-2.676e+000	3.900e+005	7.836e-007
3.900e+005	-2.676e+000	3.900e+005	1.284e-006
3.900e+005	-2.676e+000	3.900e+005	1.684e-006
3.900e+005	-2.676e+000	3.900e+005	8.358e-008
3.900e+005	-2.676e+000	3.900e+005	2.584e-006
3.900e+005	-2.676e+000	3.900e+005	2.836e-007
3.900e+005	-2.676e+000	3.900e+005	1.984e-006
3.901e+005	-2.676e+000	3.901e+005	1.584e-006
3.901e+005	-2.676e+000	3.901e+005	8.358e-008
3.901e+005	-2.676e+000	3.901e+005	2.984e-006
3.901e+005	-2.676e+000	3.901e+005	8.358e-008
3.901e+005	-2.676e+000	3.901e+005	2.984e-006
3.901e+005	-2.676e+000	3.901e+005	2.836e-007
3.901e+005	-2.676e+000	3.901e+005	1.984e-006
3.901e+005	-2.676e+000	3.901e+005	1.284e-006
3.901e+005	-2.676e+000	3.901e+005	1.084e-006
3.901e+005	-2.676e+000	3.901e+005	2.184e-006
3.901e+005	-2.676e+000	3.901e+005	4.836e-007
3.901e+005	-2.676e+000	3.901e+005	1.484e-006
3.901e+005	-2.676e+000	3.901e+005	2.584e-006
3.901e+005	-2.676e+000	3.901e+005	1.164e-007
3.901e+005	-2.676e+000	3.901e+005	2.584e-006
3.901e+005	-2.676e+000	3.901e+005	1.184e-006
3.901e+005	-2.676e+000	3.901e+005	6.836e-007
3.901e+005	-2.676e+000	3.901e+005	1.684e-006
3.901e+005	-2.676e+000	3.901e+005	1.084e-006
3.901e+005	-2.676e+000	3.901e+005	2.084e-006
3.902e+005	-2.676e+000	3.902e+005	4.836e-007
3.902e+005	-2.676e+000	3.902e+005	1.784e-006
3.902e+005	-2.676e+000	3.902e+005	1.584e-006
3.902e+005	-2.676e+000	3.902e+005	1.836e-007
3.902e+005	-2.676e+000	3.902e+005	2.584e-006
3.902e+005	-2.676e+000	3.902e+005	5.836e-007
3.902e+005	-2.676e+000	3.902e+005	1.384e-006
3.902e+005	-2.676e+000	3.902e+005	1.984e-006
3.902e+005	-2.676e+000	3.902e+005	3.836e-007
3.902e+005	-2.676e+000	3.902e+005	2.784e-006
3.902e+005	-2.676e+000	3.902e+005	1.642e-008
3.902e+005	-2.676e+000	3.902e+005	2.184e-006
3.902e+005	-2.676e+000	3.902e+005	9.836e-007
3.902e+005	-2.676e+000	3.902e+005	9.836e-007
3.902e+005	-2.676e+000	3.902e+005	2.284e-006
3.902e+005	-2.676e+000	3.902e+005	2.836e-007
3.902e+005	-2.676e+000	3.902e+005	2.384e-006
3.902e+005	-2.676e+000	3.902e+005	1.642e-008
3.902e+005	-2.676e+000	3.902e+005	2.884e-006
3.902e+005	-2.676e+000	3.902e+005	3.836e-007
3.903e+005	-2.676e+000	3.903e+005	1.084e-006
3.903e+005	-2.676e+000	3.903e+005	2.184e-006
3.903e+005	-2.676e+000	3.903e+005	2.164e-007
3.903e+005	-2.676e+000	3.903e+005	2.184e-006
3.903e+005	-2.676e+000	3.903e+005	4.836e-007
3.903e+005	-2.676e+000	3.903e+005	1.484e-006
3.903e+005	-2.676e+000	3.903e+005	1.584e-006
3.903e+005	-2.676e+000	3.903e+005	6.836e-007
3.903e+005	-2.676e+000	3.903e+005	2.484e-006
3.903e+005	-2.676e+000	3.903e+005	1.164e-007
3.903e+005	-2.676e+000	3.903e+005	2.484e-006
3.903e+005	-2.676e+000	3.903e+005	1.164e-007
3.903e+005	-2.676e+000	3.903e+005	1.684e-006
3.903e+005	-2.676e+000	3.903e+005	1.984e-006
3.903e+005	-2.676e+000	3.903e+005	8.358e-008
3.903e+005	-2.676e+000	3.903e+005	2.584e-006
3.903e+005	-2.676e+000	3.903e+005	3.836e-007
3.903e+005	-2.676e+000	3.903e+005	2.584e-006
3.903e+005	-2.676e+000	3.903e+005	1.884e-006
3.903e+005	-2.676e+000	3.903e+005	3.164e-007
3.904e+005	-2.676e+000	3.904e+005	2.884e-006
3.904e+005	-2.676e+000	3.904e+005	2.164e-007
3.904e+005	-2.676e+000	3.904e+005	2.184e-006
3.904e+005	-2.676e+000	3.904e+005	1.284e-006
3.904e+005	-2.676e+000	3.904e+005	2.836e-007
3.904e+005	-2.676e+000	3.904e+005	2.784e-006
3.904e+005	-2.676e+000	3.904e+005	1.642e-008
3.904e+005	-2.676e+000	3.904e+005	1.584e-006
3.904e+005	-2.676e+000	3.904e+005	1.384e-006
3.904e+005	-2.676e+000	3.904e+005	1.084e-006
3.904e+005	-2.676e+000	3.904e+005	2.484e-006
3.904e+005	-2.676e+000	3.904e+005	8.358e-008
3.904e+005	-2.676e+000	3.904e+005	2.584e-006
3.904e+005	-2.676e+000	3.904e+005	1.836e-007
3.904e+005	-2.676e+000	3.904e+005	1.784e-006
3.904e+005	-2.676e+000	3.904e+005	1.984e-006
3.904e+005	-2.676e+000	3.904e+005	1.184e-006
3.904e+005	-2.676e+000	3.904e+005	1.884e-006
3.904e+005	-2.676e+000	3.904e+005	7.164e-007
3.904e+005	-2.676e+000	3.904e+005	2.984e-006
3.905e+005	-2.676e+000	3.905e+005	8.358e-008
3.905e+005	-2.676e+000	3.905e+005	1.584e-006
3.905e+005	-2.676e+000	3.905e+005	1.784e-006
3.905e+005	-2.676e+000	3.905e+005	4.836e-007
3.905e+005	-2.676e+000	3.905e+005	1.984e-006
3.905e+005	-2.676e+000	3.905e+005	1.642e-008
3.905e+005	-2.676e+000	3.905e+005	3.084e-006
3.905e+005	-2.676e+000	3.905e+005	3.164e-007
3.905e+005	-2.676e+000	3.905e+005	2.484e-006
3.905e+005	-2.676e+000	3.905e+005	1.484e-006
3.905e+005	-2.676e+000	3.905e+005	3.836e-007
3.905e+005	-2.676e+000	3.905e+005	2.484e-006
3.905e+005	-2.676e+000	3.905e+005	1.642e-008
3.905e+005	-2.676e+000	3.905e+005	1.184e-006
3.905e+005	-2.676e+000	3.905e+005	2.984e-006
3.905e+005	-2.676e+000	3.905e+005	3.164e-007
3.905e+005	-2.676e+000	3.905e+005	2.884e-006
3.905e+005	-2.676e+000	3.905e+005	2.164e-007
3.905e+005	-2.676e+000	3.905e+005	2.684e-006
3.905e+005	-2.676e+000	3.905e+005	6.836e-007
3.906e+005	-2.676e+000	3.906e+005	1.284e-006
3.906e+005	-2.676e+000	3.906e+005	2.284e-006
3.906e+005	-2.676e+000	3.906e+005	1.836e-007
3.906e+005	-2.676e+000	3.906e+005	1.784e-006
3.906e+005	-2.676e+000	3.906e+005	1.284e-006
3.906e+005	-2.676e+000	3.906e+005	8.358e-008
3.906e+005	-2.676e+000	3.906e+005	2.584e-006
3.906e+005	-2.676e+000	3.906e+005	2.836e-007
3.906e+005	-2.676e+000	3.906e+005	2.384e-006
3.906e+005	-2.676e+000	3.906e+005	9.836e-007
3.906e+005	-2.676e+000	3.906e+005	1.084e-006
3.906e+005	-2.676e+000	3.906e+005	2.284e-006
3.906e+005	-2.676e+000	3.906e+005	1.642e-008
3.906e+005	-2.676e+000	3.906e+005	2.984e-006
3.906e+005	-2.676e+000	3.906e+005	3.164e-007
3.906e+005	-2.676e+000	3.906e+005	2.484e-006
3.906e+005	-2.676e+000	3.906e+005	1.284e-006
3.906e+005	-2.676e+000	3.906e+005	6.836e-007
3.906e+005	-2.676e+000	3.906e+005	1.584e-006
3.906e+005	-2.676e+000	3.906e+005	1.884e-006
3.907e+005	-2.676e+000	3.907e+005	1.836e-007
3.907e+005	-2.676e+000	3.907e+005	2.284e-006
3.907e+005	-2.676e+000	3.907e+005	2.184e-006
3.907e+005	-2.676e+000	3.907e+005	4.836e-007
3.907e+005	-2.675e+000	3.907e+005	3.084e-006
3.907e+005	-2.675e+000	3.907e+005	1.642e-008
3.907e+005	-2.675e+000	3.907e+005	2.284e-006
3.907e+005	-2.675e+000	3.907e+005	6.836e-007
3.907e+005	-2.675e+000	3.907e+005	1.584e-006
3.907e+005	-2.675e+000	3.907e+005	1.484e-006
3.907e+005	-2.675e+000	3.907e+005	6.836e-007
3.907e+005	-2.675e+000	3.907e+005	2.284e-006
3.907e+005	-2.675e+000	3.907e+005	1.836e-007
3.907e+005	-2.675e+000	3.907e+005	2.384e-006
3.907e+005	-2.675e+000	3.907e+005	4.836e-007
3.907e+005	-2.675e+000	3.907e+005	1.984e-006
3.907e+005	-2.675e+000	3.907e+005	7.836e-007
3.907e+005	-2.675e+000	3.907e+005	1.884e-006
3.907e+005	-2.675e+000	3.907e+005	1.884e-006
3.907e+005	-2.675e+000	3.907e+005	3.164e-007
3.908e+005	-2.675e+000	3.908e+005	3.284e-006
3.908e+005	-2.675e+000	3.908e+005	8.164e-007
3.908e+005	-2.675e+000	3.908e+005	3.284e-006
3.908e+005	-2.675e+000	3.908e+005	4.164e-007
3.908e+005	-2.675e+000	3.908e+005	1.984e-006
3.908e+005	-2.675e+000	3.908e+005	2.184e-006
3.908e+005	-2.675e+000	3.908e+005	1.642e-008
3.908e+005	-2.675e+000	3.908e+005	2.584e-006
3.908e+005	-2.675e+000	3.908e+005	5.836e-007
3.908e+005	-2.675e+000	3.908e+005	5.836e-007
3.908e+005	-2.675e+000	3.908e+005	2.884e-006
3.908e+005	-2.675e+000	3.908e+005	1.164e-007
3.908e+005	-2.675e+000	3.908e+005	3.084e-006
3.908e+005	-2.675e+000	3.908e+005	1.836e-007
3.908e+005	-2.675e+000	3.908e+005	2.184e-006
3.908e+005	-2.675e+000	3.908e+005	1.384e-006
3.908e+005	-2.675e+000	3.908e+005	4.836e-007
3.908e+005	-2.675e+000	3.908e+005	2.584e-006
3.908e+005	-2.675e+000	3.908e+005	3.164e-007
3.908e+005	-2.675e+000	3.908e+005	2.184e-006
3.909e+005	-2.675e+000	3.909e+005	1.184e-006
3.909e+005	-2.675e+000	3.909e+005	1.164e-007
3.909e+005	-2.675e+000	3.909e+005	3.284e-006
3.909e+005	-2.675e+000	3.909e+005	5.164e-007
3.909e+005	-2.675e+000	3.909e+005	2.484e-006
3.909e+005	-2.675e+000	3.909e+005	1.884e-006
3.909e+005	-2.675e+000	3.909e+005	2.836e-007
3.909e+005	-2.675e+000	3.909e+005	3.084e-006
3.909e+005	-2.675e+000	3.909e+005	4.164e-007
3.909e+005	-2.675e+000	3.909e+005	2.984e-006
3.909e+005	-2.675e+000	3.909e+005	1.642e-008
3.909e+005	-2.675e+000	3.909e+005	1.584e-006
3.909e+005	-2.675e+000	3.909e+005	2.184e-006
3.909e+005	-2.675e+000	3.909e+005	8.358e-008
3.909e+005	-2.675e+000	3.909e+005	2.384e-006
3.909e+005	-2.675e+000	3.909e+005	1.284e-006
3.909e+005	-2.675e+000	3.909e+005	3.836e-007
3.909e+005	-2.675e+000	3.909e+005	2.884e-006
3.909e+005	-2.675e+000	3.909e+005	5.164e-007
3.909e+005	-2.675e+000	3.909e+005	3.384e-006
3.910e+005	-2.675e+000	3.910e+005	5.164e-007
3.910e+005	-2.675e+000	3.910e+005	1.384e-006
3.910e+005	-2.675e+000	3.910e+005	1.784e-006
3.910e+005	-2.675e+000	3.910e+005	2.836e-007
3.910e+005	-2.675e+000	3.910e+005	2.984e-006
3.910e+005	-2.675e+000	3.910e+005	1.164e-007
3.910e+005	-2.675e+000	3.910e+005	2.184e-006
3.910e+005	-2.675e+000	3.910e+005	2.484e-006
3.910e+005	-2.675e+000	3.910e+005	5.164e-007
3.910e+005	-2.675e+000	3.910e+005	2.784e-006
3.910e+005	-2.675e+000	3.910e+005	3.836e-007
3.910e+005	-2.675e+000	3.910e+005	2.584e-006
3.910e+005	-2.675e+000	3.910e+005	4.836e-007
3.910e+005	-2.675e+000	3.910e+005	1.884e-006
3.910e+005	-2.675e+000	3.910e+005	1.484e-006
3.910e+005	-2.675e+000	3.910e+005	1.164e-007
3.910e+005	-2.675e+000	3.910e+005	2.584e-006
3.910e+005	-2.675e+000	3.910e+005	3.164e-007
3.910e+005	-2.675e+000	3.910e+005	2.884e-006
3.910e+005	-2.675e+000	3.910e+005	4.164e-007
3.911e+005	-2.675e+000	3.911e+005	2.384e-006
3.911e+005	-2.675e+000	3.911e+005	1.684e-006
3.911e+005	-2.675e+000	3.911e+005	8.836e-007
3.911e+005	-2.675e+000	3.911e+005	2.384e-006
3.911e+005	-2.675e+000	3.911e+005	1.164e-007
3.911e+005	-2.675e+000	3.911e+005	3.084e-006
3.911e+005	-2.675e+000	3.911e+005	3.164e-007
3.911e+005	-2.675e+000	3.911e+005	2.584e-006
3.911e+005	-2.675e+000	3.911e+005	6.836e-007
3.911e+005	-2.675e+000	3.911e+005	1.084e-006
3.911e+005	-2.675e+000	3.911e+005	2.284e-006
3.911e+005	-2.675e+000	3.911e+005	1.836e-007
3.911e+005	-2.675e+000	3.911e+005	2.084e-006
3.911e+005	-2.675e+000	3.911e+005	1.184e-006
3.911e+005	-2.675e+000	3.911e+005	7.836e-007
3.911e+005	-2.675e+000	3.911e+005	2.684e-006
3.911e+005	-2.675e+000	3.911e+005	6.164e-007
3.911e+005	-2.675e+000	3.911e+005	2.784e-006
3.911e+005	-2.675e+000	3.911e+005	1.836e-007
3.911e+005	-2.675e+000	3.911e+005	2.284e-006
3.912e+005	-2.675e+000	3.912e+005	3.836e-007
3.912e+005	-2.675e+000	3.912e+005	1.384e-006
3.912e+005	-2.675e+000	3.912e+005	1.984e-006
3.912e+005	-2.675e+000	3.912e+005	1.836e-007
3.912e+005	-2.675e+000	3.912e+005	1.584e-006
3.912e+005	-2.675e+000	3.912e+005	2.484e-006
3.912e+005	-2.675e+000	3.912e+005	8.358e-008
3.912e+005	-2.675e+000	3.912e+005	2.984e-006
3.912e+005	-2.675e+000	3.912e+005	8.358e-008
3.912e+005	-2.675e+000	3.912e+005	1.984e-006
3.912e+005	-2.675e+000	3.912e+005	7.836e-007
3.912e+005	-2.675e+000	3.912e+005	8.836e-007
3.912e+005	-2.675e+000	3.912e+005	1.984e-006
3.912e+005	-2.675e+000	3.912e+005	4.836e-007
3.912e+005	-2.675e+000	3.912e+005	2.784e-006
3.912e+005	-2.675e+000	3.912e+005	1.642e-008
3.912e+005	-2.675e+000	3.912e+005	2.984e-006
3.912e+005	-2.675e+000	3.912e+005	1.164e-007
3.912e+005	-2.675e+000	3.912e+005	1.684e-006
3.912e+005	-2.675e+000	3.912e+005	1.484e-006
3.913e+005	-2.675e+000	3.913e+005	6.836e-007
3.913e+005	-2.675e+000	3.913e+005	2.484e-006
3.913e+005	-2.675e+000	3.913e+005	1.642e-008
3.913e+005	-2.675e+000	3.913e+005	2.184e-006
3.913e+005	-2.675e+000	3.913e+005	1.584e-006
3.913e+005	-2.675e+000	3.913e+005	2.836e-007
3.913e+005	-2.675e+000	3.913e+005	2.584e-006
3.913e+005	-2.675e+000	3.913e+005	3.164e-007
3.913e+005	-2.675e+000	3.913e+005	2.284e-006
3.913e+005	-2.675e+000	3.913e+005	7.836e-007
3.913e+005	-2.675e+000	3.913e+005	4.836e-007
3.913e+005	-2.675e+000	3.913e+005	2.384e-006
3.913e+005	-2.675e+000	3.913e+005	1.084e-006
3.913e+005	-2.675e+000	3.913e+005	6.836e-007
3.913e+005	-2.675e+000	3.913e+005	2.184e-006
3.913e+005	-2.675e+000	3.913e+005	1.642e-008
3.913e+005	-2.675e+000	3.913e+005	2.484e-006
3.913e+005	-2.675e+000	3.913e+005	1.642e-008
3.913e+005	-2.675e+000	3.913e+005	1.984e-006
3.913e+005	-2.675e+000	3.913e+005	1.484e-006
3.914e+005	-2.675e+000	3.914e+005	6.836e-007
3.914e+005	-2.675e+000	3.914e+005	2.084e-006
3.914e+005	-2.675e+000	3.914e+005	1.884e-006
3.914e+005	-2.675e+000	3.914e+005	2.164e-007
3.914e+005	-2.675e+000	3.914e+005	2.784e-006
3.914e+005	-2.675e+000	3.914e+005	2.164e-007
3.914e+005	-2.675e+000	3.914e+005	2.084e-006
3.914e+005	-2.675e+000	3.914e+005	1.384e-006
3.914e+005	-2.675e+000	3.914e+005	7.836e-007
3.914e+005	-2.675e+000	3.914e+005	1.984e-006
3.914e+005	-2.675e+000	3.914e+005	4.164e-007
3.914e+005	-2.675e+000	3.914e+005	2.284e-006
3.914e+005	-2.675e+000	3.914e+005	1.084e-006
3.914e+005	-2.675e+000	3.914e+005	1.184e-006
3.914e+005	-2.674e+000	3.914e+005	3.084e-006
3.914e+005	-2.674e+000	3.914e+005	6.164e-007
3.914e+005	-2.674e+000	3.914e+005	2.784e-006
3.914e+005	-2.674e+000	3.914e+005	4.836e-007
3.914e+005	-2.674e+000	3.914e+005	1.484e-006
3.914e+005	-2.674e+000	3.914e+005	1.784e-006
3.915e+005	-2.674e+000	3.915e+005	8.358e-008
3.915e+005	-2.674e+000	3.915e+005	2.684e-006
3.915e+005	-2.674e+000	3.915e+005	1.836e-007
3.915e+005	-2.674e+000	3.915e+005	2.584e-006
3.915e+005	-2.674e+000	3.915e+005	4.836e-007
3.915e+005	-2.674e+000	3.915e+005	1.984e-006
3.915e+005	-2.674e+000	3.915e+005	6.836e-007
3.915e+005	-2.674e+000	3.915e+005	3.836e-007
3.915e+005	-2.674e+000	3.915e+005	2.284e-006
3.915e+005	-2.674e+000	3.915e+005	4.836e-007
3.915e+005	-2.674e+000	3.915e+005	1.642e-008
3.915e+005	-2.674e+000	3.915e+005	3.184e-006
3.915e+005	-2.674e+000	3.915e+005	6.164e-007
3.915e+005	-2.674e+000	3.915e+005	2.784e-006
3.915e+005	-2.674e+000	3.915e+005	1.884e-006
3.915e+005	-2.674e+000	3.915e+005	3.836e-007
3.915e+005	-2.674e+000	3.915e+005	2.084e-006
3.915e+005	-2.674e+000	3.915e+005	2.836e-007
3.915e+005	-2.674e+000	3.915e+005	1.784e-006
3.915e+005	-2.674e+000	3.915e+005	1.884e-006
3.916e+005	-2.674e+000	3.916e+005	6.836e-007
3.916e+005	-2.674e+000	3.916e+005	1.484e-006
3.916e+005	-2.674e+000	3.916e+005	1.084e-006
3.916e+005	-2.674e+000	3.916e+005	2.484e-006
3.916e+005	-2.674e+000	3.916e+005	3.836e-007
3.916e+005	-2.674e+000	3.916e+005	1.984e-006
3.916e+005	-2.674e+000	3.916e+005	1.484e-006
3.916e+005	-2.674e+000	3.916e+005	3.836e-007
3.916e+005	-2.674e+000	3.916e+005	2.784e-006
3.916e+005	-2.674e+000	3.916e+005	4.164e-007
3.916e+005	-2.674e+000	3.916e+005	2.184e-006
3.916e+005	-2.674e+000	3.916e+005	9.836e-007
3.916e+005	-2.674e+000	3.916e+005	8.358e-008
3.916e+005	-2.674e+000	3.916e+005	3.084e-006
3.916e+005	-2.674e+000	3.916e+005	1.836e-007
3.916e+005	-2.674e+000	3.916e+005	2.384e-006
3.916e+005	-2.674e+000	3.916e+005	4.836e-007
3.916e+005	-2.674e+000	3.916e+005	9.836e-007
3.916e+005	-2.674e+000	3.916e+005	2.384e-006
3.916e+005	-2.674e+000	3.916e+005	4.836e-007
3.917e+005	-2.674e+000	3.917e+005	2.584e-006
3.917e+005	-2.674e+000	3.917e+005	1.642e-008
3.917e+005	-2.674e+000	3.917e+005	2.584e-006
3.917e+005	-2.674e+000	3.917e+005	5.836e-007
3.917e+005	-2.674e+000	3.917e+005	1.484e-006
3.917e+005	-2.674e+000	3.917e+005	1.984e-006
3.917e+005	-2.674e+000	3.917e+005	1.642e-008
3.917e+005	-2.674e+000	3.917e+005	3.184e-006
3.917e+005	-2.674e+000	3.917e+005	3.164e-007
3.917e+005	-2.674e+000	3.917e+005	2.284e-006
3.917e+005	-2.674e+000	3.917e+005	3.836e-007
3.917e+005	-2.674e+000	3.917e+005	1.584e-006
3.917e+005	-2.674e+000	3.917e+005	2.484e-006
3.917e+005	-2.674e+000	3.917e+005	1.836e-007
3.917e+005	-2.674e+000	3.917e+005	2.284e-006
3.917e+005	-2.674e+000	3.917e+005	9.836e-007
3.917e+005	-2.674e+000	3.917e+005	3.836e-007
3.917e+005	-2.674e+000	3.917e+005	2.484e-006
3.917e+005	-2.674e+000	3.917e+005	8.836e-007
3.917e+005	-2.674e+000	3.917e+005	1.684e-006
3.918e+005	-2.674e+000	3.918e+005	1.884e-006
3.918e+005	-2.674e+000	3.918e+005	3.836e-007
3.918e+005	-2.674e+000	3.918e+005	1.984e-006
3.918e+005	-2.674e+000	3.918e+005	8.836e-007
3.918e+005	-2.674e+000	3.918e+005	6.836e-007
3.918e+005	-2.674e+000	3.918e+005	2.084e-006
3.918e+005	-2.674e+000	3.918e+005	8.358e-008
